Unnamed: 0,Action,Phase,DateCreated,UserId,ActionEnd,Duration,sessionId,ActionShort,REG_TYPE,LA,SELF0_PEER1
1854,Click to view Quick Notes in the Assess the Peer work page,PHASE #1 ALIGN,2025-08-11 07:29:24,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 07:39:00,9,222,RWER7,SSRL,0,P
1855,Click to view Quick Notes in the Assess the Peer work page,PHASE #1 ALIGN,2025-08-11 07:39:00,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 07:52:12,13,222,RWER7,SSRL,0,P
1856,Click to view Quick Notes in the Assess the Peer work page,PHASE #1 ALIGN,2025-08-11 07:52:12,65a23068-871e-4f4b-956c-27a80d0e6831,,1492,222,RWER7,SSRL,0,P
1857,Visit Assess own work page,PHASE #1 ALIGN,,65a23068-871e-4f4b-956c-27a80d0e6831,,4830,223,1.1 VISIT_SELF_ASSESS,SSRL,0,S
1858,Visit Assess own work page,PHASE #1 ALIGN,,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 09:54:00,1050,228,1.1 VISIT_SELF_ASSESS,SSRL,0,S
1859,Make self-assessment,PHASE #1 ALIGN,2025-08-11 09:54:00,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 10:00:36,6,229,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1860,Make self-assessment,PHASE #1 ALIGN,2025-08-11 10:00:36,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 10:05:12,4,229,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1861,Make self-assessment,PHASE #1 ALIGN,2025-08-11 10:05:12,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 10:09:42,4,229,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1862,Make self-assessment,PHASE #1 ALIGN,2025-08-11 10:09:42,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 10:15:24,5,229,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1863,Make self-assessment,PHASE #1 ALIGN,2025-08-11 10:15:24,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 10:36:18,20,229,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1864,Compare scores for own work,PHASE #1 ALIGN,2025-08-11 10:36:18,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 10:52:54,16,229,1.3 COMPARE_SCORES,SSRL,1,S
1865,View assessment discussion on own work,PHASE #1 ALIGN,2025-08-11 10:52:54,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 11:31:48,38,229,1.4 VEW_DISCUSSION,SSRL,0,S
1866,Discuss assessment scores for OWN work,PHASE #1 ALIGN,2025-08-11 11:31:48,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 14:24:24,172,229,1.5 POST COMMENT,SSRL,0,S
1867,Compare scores for own work,PHASE #1 ALIGN,2025-08-11 14:24:24,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 18:15:36,231,229,1.3 COMPARE_SCORES,SSRL,1,S
1868,Make self-assessment,PHASE #1 ALIGN,2025-08-11 18:15:36,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 19:25:12,69,229,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1869,Make self-assessment,PHASE #1 ALIGN,2025-08-11 19:25:12,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 19:34:24,9,229,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1870,Compare scores for own work,PHASE #1 ALIGN,2025-08-11 19:34:24,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 20:14:30,40,229,1.3 COMPARE_SCORES,SSRL,1,S
1871,Make self-assessment,PHASE #1 ALIGN,2025-08-11 20:14:30,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 20:16:24,1,229,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1872,Compare scores for own work,PHASE #1 ALIGN,2025-08-11 20:16:24,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 20:44:36,28,229,1.3 COMPARE_SCORES,SSRL,1,S
1873,Make self-assessment,PHASE #1 ALIGN,2025-08-11 20:44:36,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 20:52:54,8,229,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1874,Compare scores for own work,PHASE #1 ALIGN,2025-08-11 20:52:54,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 21:46:48,53,229,1.3 COMPARE_SCORES,SSRL,1,S
1875,Compare scores for own work,PHASE #1 ALIGN,2025-08-11 21:46:48,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 22:05:42,18,229,1.3 COMPARE_SCORES,SSRL,1,S
1876,Compare scores for own work,PHASE #1 ALIGN,2025-08-11 22:05:42,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 22:15:06,9,229,1.3 COMPARE_SCORES,SSRL,1,S
1877,Compare scores for own work,PHASE #1 ALIGN,2025-08-11 22:15:06,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 22:32:30,17,229,1.3 COMPARE_SCORES,SSRL,1,S
1878,Make self-assessment,PHASE #1 ALIGN,2025-08-11 22:32:30,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 23:05:06,32,229,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1879,Visit Check the feedback page,PHASE #2 DISCUSS,,65a23068-871e-4f4b-956c-27a80d0e6831,,588,229,2.1 VISIT_FEEDBACK,SRL,0,S
1880,Post feedback,PHASE #2 DISCUSS,,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 09:38:42,1703,229,RWER9,Co-RL,0,P
1881,Visit Assess peer work page,PHASE #1 ALIGN,2025-08-11 09:41:30,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 10:46:00,64,230,RWER1,SSRL,0,P
1882,Make peer assessment,PHASE #1 ALIGN,2025-08-11 10:46:00,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 10:57:54,11,230,RWER2,SSRL,0,P
1883,Click to view Quick Notes in the Assess the Peer work page,PHASE #1 ALIGN,2025-08-11 10:57:54,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 12:02:54,64,230,RWER7,SSRL,0,P
1884,Make peer assessment,PHASE #1 ALIGN,2025-08-11 12:02:54,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 12:07:36,4,230,RWER2,SSRL,0,P
1885,Click to view Quick Notes in the Assess the Peer work page,PHASE #1 ALIGN,2025-08-11 12:07:36,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 12:33:36,26,230,RWER7,SSRL,0,P
1886,Click to view Quick Notes in the Assess the Peer work page,PHASE #1 ALIGN,2025-08-11 12:33:36,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 13:49:00,75,230,RWER7,SSRL,0,P
1887,Click to view Quick Notes in the Assess the Peer work page,PHASE #1 ALIGN,2025-08-11 13:49:00,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 14:28:12,39,230,RWER7,SSRL,0,P
1888,Make peer assessment,PHASE #1 ALIGN,2025-08-11 14:28:12,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 14:52:12,23,230,RWER2,SSRL,0,P
1889,Make peer assessment,PHASE #1 ALIGN,2025-08-11 14:52:12,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 14:55:48,3,230,RWER2,SSRL,0,P
1890,Make peer assessment,PHASE #1 ALIGN,2025-08-11 14:55:48,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 15:09:24,13,230,RWER2,SSRL,0,P
1891,Compare scores for peers' work,PHASE #1 ALIGN,2025-08-11 15:09:24,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 15:15:18,5,230,RWER3,SSRL,1,P
1892,Compare scores for peers' work,PHASE #1 ALIGN,2025-08-11 15:15:18,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 15:25:48,10,230,RWER3,SSRL,1,P
1893,Compare scores for peers' work,PHASE #1 ALIGN,2025-08-11 15:25:48,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 15:35:54,10,230,RWER3,SSRL,1,P
1894,Compare scores for peers' work,PHASE #1 ALIGN,2025-08-11 15:35:54,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 15:43:00,7,230,RWER3,SSRL,1,P
1895,Compare scores for peers' work,PHASE #1 ALIGN,2025-08-11 15:43:00,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 15:52:12,9,230,RWER3,SSRL,1,P
1896,Compare scores for peers' work,PHASE #1 ALIGN,2025-08-11 15:52:12,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 16:15:12,22,230,RWER3,SSRL,1,P
1897,Make peer assessment,PHASE #1 ALIGN,2025-08-11 16:15:12,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 19:47:42,212,230,RWER2,SSRL,0,P
1898,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 20:44:36,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 20:59:42,15,230,RWER8,Co-RL,0,P
1899,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 21:13:06,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 22:07:06,54,230,RWER8,Co-RL,0,P
1900,Click to view peers' actions on Provide Feedback page,PHASE #2 DISCUSS,2025-08-11 22:07:06,65a23068-871e-4f4b-956c-27a80d0e6831,,924,230,RWER12,Co-RL,0,P
1901,Post feedback,PHASE #2 DISCUSS,,65a23068-871e-4f4b-956c-27a80d0e6831,,258,231,RWER9,Co-RL,0,P
1902,Post feedback,PHASE #2 DISCUSS,,65a23068-871e-4f4b-956c-27a80d0e6831,,334,231,RWER9,Co-RL,0,P
1903,Visit Revise the work page,PHASE #3 ACT,,65a23068-871e-4f4b-956c-27a80d0e6831,,16,231,3.1 VISIT_REVISION,SRL,0,S
1904,Click to view planned actions on Revise the work page,PHASE #3 ACT,,65a23068-871e-4f4b-956c-27a80d0e6831,,70,231,3.2 VIEW_ACTIONS,SRL,1,S
1905,View peer action comments in phase 3,PHASE #3 ACT,,65a23068-871e-4f4b-956c-27a80d0e6831,,119,231,RWER16,Co-RL,0,P
1906,Monitor peers learning action,PHASE #3 ACT,,65a23068-871e-4f4b-956c-27a80d0e6831,,12,231,RWER18,Co-RL,1,P
1907,Monitor peers learning action,PHASE #3 ACT,,65a23068-871e-4f4b-956c-27a80d0e6831,,14,231,RWER18,Co-RL,1,P
1908,Monitor peers learning action,PHASE #3 ACT,,65a23068-871e-4f4b-956c-27a80d0e6831,,16,231,RWER18,Co-RL,1,P
1909,View peer action comments in phase 3,PHASE #3 ACT,,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 23:06:00,1857,231,RWER16,Co-RL,0,P
1910,Visit Guide peer page,PHASE #3 ACT,2025-08-11 15:47:18,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 15:53:00,5,233,RWER15,Co-RL,1,P
1911,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 15:54:42,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 23:17:42,442,233,RWER8,Co-RL,0,P
1912,Post feedback,PHASE #2 DISCUSS,2025-08-11 23:17:42,65a23068-871e-4f4b-956c-27a80d0e6831,,91,233,RWER9,Co-RL,0,P
1913,Post feedback,PHASE #2 DISCUSS,,65a23068-871e-4f4b-956c-27a80d0e6831,,9,233,RWER9,Co-RL,0,P
1914,Visit Provide feedback page,PHASE #2 DISCUSS,,65a23068-871e-4f4b-956c-27a80d0e6831,,11,233,RWER8,Co-RL,0,P
1915,Visit Check the feedback page,PHASE #2 DISCUSS,,65a23068-871e-4f4b-956c-27a80d0e6831,,12,233,2.1 VISIT_FEEDBACK,SRL,0,S
1916,Post reply to feedback,PHASE #2 DISCUSS,2025-08-11 03:01:48,65a23068-871e-4f4b-956c-27a80d0e6831,2025-08-11 03:59:30,57,234,2.2 POST_REPLY,Co-RL,0,S
1917,Post reply to feedback,PHASE #2 DISCUSS,2025-08-11 03:59:30,65a23068-871e-4f4b-956c-27a80d0e6831,,2613,234,2.2 POST_REPLY,Co-RL,0,S
1918,Post reply to feedback,PHASE #2 DISCUSS,,65a23068-871e-4f4b-956c-27a80d0e6831,,341,235,2.2 POST_REPLY,Co-RL,0,S
1919,Post reply to feedback,PHASE #2 DISCUSS,,65a23068-871e-4f4b-956c-27a80d0e6831,,-1290268,235,2.2 POST_REPLY,Co-RL,0,S
1920,Visit Assess peer work page,PHASE #1 ALIGN,2025-08-11 07:58:18,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 09:05:48,67,235,RWER1,SSRL,0,P
1921,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 09:14:24,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 09:52:18,37,235,RWER8,Co-RL,0,P
1922,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 09:54:48,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 09:57:48,3,235,RWER8,Co-RL,0,P
1923,Visit Assess peer work page,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,979,236,RWER1,SSRL,0,P
1924,Make peer assessment,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,5,237,RWER2,SSRL,0,P
1925,Compare scores for peers' work,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,86,237,RWER3,SSRL,1,P
1926,Create quick note,PHASE #1 ALIGN,2025-08-11 01:36:42,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 03:45:12,128,237,RWER6,SSRL,0,P
1927,Make peer assessment,PHASE #1 ALIGN,2025-08-11 03:45:12,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 03:50:42,5,237,RWER2,SSRL,0,P
1928,Compare scores for peers' work,PHASE #1 ALIGN,2025-08-11 03:50:42,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 05:02:48,72,237,RWER3,SSRL,1,P
1929,Create quick note,PHASE #1 ALIGN,2025-08-11 05:17:12,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 06:10:54,53,237,RWER6,SSRL,0,P
1930,Create quick note,PHASE #1 ALIGN,2025-08-11 06:49:36,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 07:03:12,13,237,RWER6,SSRL,0,P
1931,Make peer assessment,PHASE #1 ALIGN,2025-08-11 07:03:12,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 07:14:30,11,237,RWER2,SSRL,0,P
1932,Compare scores for peers' work,PHASE #1 ALIGN,2025-08-11 07:14:30,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 08:31:54,77,237,RWER3,SSRL,1,P
1933,Create quick note,PHASE #1 ALIGN,2025-08-11 08:46:54,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 09:11:48,24,237,RWER6,SSRL,0,P
1934,Make peer assessment,PHASE #1 ALIGN,2025-08-11 09:11:48,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 09:14:48,3,237,RWER2,SSRL,0,P
1935,Compare scores for peers' work,PHASE #1 ALIGN,2025-08-11 09:14:48,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 09:43:42,28,237,RWER3,SSRL,1,P
1936,Make peer assessment,PHASE #1 ALIGN,2025-08-11 09:43:42,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 09:45:24,1,237,RWER2,SSRL,0,P
1937,Compare scores for peers' work,PHASE #1 ALIGN,2025-08-11 09:45:24,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 10:02:42,17,237,RWER3,SSRL,1,P
1938,Visit Assess peer work page,PHASE #1 ALIGN,2025-08-11 10:10:18,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 10:20:36,10,237,RWER1,SSRL,0,P
1939,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 10:24:06,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 10:56:18,32,237,RWER8,Co-RL,0,P
1940,Click to view quick notes on Provide feedback page,PHASE #2 DISCUSS,2025-08-11 10:56:18,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 11:01:18,5,237,RWER10,SSRL,1,P
1941,Click to view quick notes on Provide feedback page,PHASE #2 DISCUSS,2025-08-11 11:01:18,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 10:25:00,50363,237,RWER10,SSRL,1,P
1942,Visit Assess peer work page,PHASE #1 ALIGN,2025-08-11 10:56:06,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 11:06:06,9,238,RWER1,SSRL,0,P
1943,Visit Guide peer page,PHASE #3 ACT,2025-08-11 11:24:54,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 11:28:24,3,238,RWER15,Co-RL,1,P
1944,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 11:33:00,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 19:06:06,453,238,RWER8,Co-RL,0,P
1945,Post feedback,PHASE #2 DISCUSS,2025-08-11 19:06:06,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 21:32:42,146,238,RWER9,Co-RL,0,P
1946,Post feedback,PHASE #2 DISCUSS,2025-08-11 21:32:42,677ca5a6-10b4-4f78-a876-046642353da4,,253,238,RWER9,Co-RL,0,P
1947,Post feedback,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,80,238,RWER9,Co-RL,0,P
1948,Post feedback,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,93,238,RWER9,Co-RL,0,P
1949,Post feedback,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,95,238,RWER9,Co-RL,0,P
1950,Post feedback,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,111,238,RWER9,Co-RL,0,P
1951,Post feedback,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,43,238,RWER9,Co-RL,0,P
1952,Post feedback,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,131,238,RWER9,Co-RL,0,P
1953,Post feedback,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,41,238,RWER9,Co-RL,0,P
1954,Post feedback,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,1126,238,RWER9,Co-RL,0,P
1955,Post feedback,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,21524,239,RWER9,Co-RL,0,P
1956,Visit Check the feedback page,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,13,240,2.1 VISIT_FEEDBACK,SRL,0,S
1957,Visit Revise the work page,PHASE #3 ACT,,677ca5a6-10b4-4f78-a876-046642353da4,,23,240,3.1 VISIT_REVISION,SRL,0,S
1958,Visit Check the feedback page,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,59,240,2.1 VISIT_FEEDBACK,SRL,0,S
1959,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 09:02:42,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 09:24:18,21,240,2.1 VISIT_FEEDBACK,SRL,0,S
1960,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 09:31:54,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 09:38:18,6,240,2.1 VISIT_FEEDBACK,SRL,0,S
1961,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 09:38:18,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 09:45:54,7,240,2.1 VISIT_FEEDBACK,SRL,0,S
1962,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 09:58:54,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 10:02:18,3,240,RWER8,Co-RL,0,P
1963,Visit Assess peer work page,PHASE #1 ALIGN,2025-08-11 10:09:42,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 10:29:30,19,240,RWER1,SSRL,0,P
1964,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 15:47:42,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 15:50:36,2,240,RWER8,Co-RL,0,P
1965,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 16:06:36,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 16:52:06,45,240,2.1 VISIT_FEEDBACK,SRL,0,S
1966,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 16:57:24,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 18:06:54,69,240,2.1 VISIT_FEEDBACK,SRL,0,S
1967,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 18:10:42,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 18:12:54,2,240,RWER8,Co-RL,0,P
1968,Visit Assess peer work page,PHASE #1 ALIGN,2025-08-11 18:20:42,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 19:25:24,64,240,RWER1,SSRL,0,P
1969,Click to view Quick Notes in the Assess the Peer work page,PHASE #1 ALIGN,2025-08-11 19:25:24,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 19:33:54,8,240,RWER7,SSRL,0,P
1970,Compare scores for peers' work,PHASE #1 ALIGN,2025-08-11 19:33:54,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 19:45:36,11,240,RWER3,SSRL,1,P
1971,Visit Assess peer work page,PHASE #1 ALIGN,2025-08-11 19:48:54,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 19:57:42,8,240,RWER1,SSRL,0,P
1972,Compare scores for peers' work,PHASE #1 ALIGN,2025-08-11 19:57:42,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 12:18:24,89540,240,RWER3,SSRL,1,P
1973,Post reply to feedback,PHASE #2 DISCUSS,2025-08-11 12:18:24,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 14:12:24,114,241,2.2 POST_REPLY,Co-RL,0,S
1974,Post reply to feedback,PHASE #2 DISCUSS,2025-08-11 14:12:24,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 23:31:18,558,241,2.2 POST_REPLY,Co-RL,0,S
1975,Post reply to feedback,PHASE #2 DISCUSS,2025-08-11 23:31:18,677ca5a6-10b4-4f78-a876-046642353da4,,75,241,2.2 POST_REPLY,Co-RL,0,S
1976,Post reply to feedback,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,178,241,2.2 POST_REPLY,Co-RL,0,S
1977,Post reply to feedback,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,155,241,2.2 POST_REPLY,Co-RL,0,S
1978,Visit Check the feedback page,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,5,241,2.1 VISIT_FEEDBACK,SRL,0,S
1979,Visit Assess own work page,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,180,241,1.1 VISIT_SELF_ASSESS,SSRL,0,S
1980,Visit Assess own work page,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,127,241,1.1 VISIT_SELF_ASSESS,SSRL,0,S
1981,Make self-assessment,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,0,241,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1982,Compare scores for own work,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,173,241,1.3 COMPARE_SCORES,SSRL,1,S
1983,Make self-assessment,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,2,241,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1984,Compare scores for own work,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,94,241,1.3 COMPARE_SCORES,SSRL,1,S
1985,Make self-assessment,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,1,241,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1986,Compare scores for own work,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,112,241,1.3 COMPARE_SCORES,SSRL,1,S
1987,Post reply to feedback,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,13,241,2.2 POST_REPLY,Co-RL,0,S
1988,Make self-assessment,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,2,241,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1989,Compare scores for own work,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,21,241,1.3 COMPARE_SCORES,SSRL,1,S
1990,Make self-assessment,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,34,241,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1991,Post reply to feedback,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,23,241,2.2 POST_REPLY,Co-RL,0,S
1992,Make self-assessment,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,1,241,1.2 MAKE_SELF_ASSESS,SSRL,0,S
1993,Compare scores for own work,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,12,241,1.3 COMPARE_SCORES,SSRL,1,S
1994,Visit Check the feedback page,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,22,241,2.1 VISIT_FEEDBACK,SRL,0,S
1995,Visit Assess peer work page,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,13,241,RWER1,SSRL,0,P
1996,Visit Provide feedback page,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,6,241,RWER8,Co-RL,0,P
1997,Visit Assess peer work page,PHASE #1 ALIGN,,677ca5a6-10b4-4f78-a876-046642353da4,,64,241,RWER1,SSRL,0,P
1998,Visit Check the feedback page,PHASE #2 DISCUSS,,677ca5a6-10b4-4f78-a876-046642353da4,,20,241,2.1 VISIT_FEEDBACK,SRL,0,S
1999,Visit Revise the work page,PHASE #3 ACT,,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 03:47:18,961,241,3.1 VISIT_REVISION,SRL,0,S
2000,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 03:51:36,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 03:18:36,79166,242,2.1 VISIT_FEEDBACK,SRL,0,S
2001,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 03:25:36,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 03:45:48,20,243,2.1 VISIT_FEEDBACK,SRL,0,S
2002,Visit Revise the work page,PHASE #3 ACT,2025-08-11 03:55:24,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 15:25:42,245490,243,3.1 VISIT_REVISION,SRL,0,S
2003,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 15:29:30,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 15:32:00,2,244,RWER8,Co-RL,0,P
2004,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 15:48:54,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 18:05:24,136,244,2.1 VISIT_FEEDBACK,SRL,0,S
2005,Visit Revise the work page,PHASE #3 ACT,2025-08-11 18:07:48,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 19:06:24,58,244,3.1 VISIT_REVISION,SRL,0,S
2006,Click to view planned actions on Revise the work page,PHASE #3 ACT,2025-08-11 19:06:24,677ca5a6-10b4-4f78-a876-046642353da4,2025-08-11 19:37:12,30,244,3.2 VIEW_ACTIONS,SRL,1,S
